date,weekend,jour_ferie,saison,tmin,tmax,Type de jour TEMPO
2019-09-21,True,False,Automne,14.052272727272728,25.75263157894737,BLEU
2019-09-22,True,False,Automne,15.130978260869565,22.72934782608696,BLEU
2019-09-23,False,False,Automne,13.116483516483516,21.347252747252742,BLEU
2019-09-24,False,False,Automne,13.64022346368715,20.87430167597765,BLEU
2019-09-25,False,False,Automne,14.660989010989011,20.17900552486188,BLEU
2019-09-26,False,False,Automne,15.388333333333334,21.777900552486187,BLEU
2019-09-27,False,False,Automne,13.944262295081968,21.89016393442623,BLEU
2019-09-28,True,False,Automne,14.027173913043478,21.320108695652173,BLEU
2019-09-29,True,False,Automne,12.312568306010927,23.1478021978022,BLEU
2019-09-30,False,False,Automne,13.71967213114754,21.87103825136612,BLEU
2019-10-01,False,False,Automne,13.48688524590164,22.01912568306011,BLEU
2019-10-02,False,False,Automne,11.579577464788732,18.45390070921986,BLEU
2019-10-03,False,False,Automne,7.82896174863388,17.92896174863388,BLEU
2019-10-04,False,False,Automne,9.973076923076922,18.324309392265192,BLEU
2019-10-05,True,False,Automne,12.724725274725277,18.892857142857142,BLEU
2019-10-06,True,False,Automne,12.44364640883978,18.48406593406593,BLEU
2019-10-07,False,False,Automne,10.72111111111111,17.715555555555557,BLEU
2019-10-08,False,False,Automne,11.047513812154696,20.280555555555555,BLEU
2019-10-09,False,False,Automne,11.612849162011171,17.88277777777778,BLEU
2019-10-10,False,False,Automne,11.058469945355192,19.05434782608696,BLEU
2019-10-11,False,False,Automne,10.18743169398907,21.48186813186813,BLEU
2019-10-12,True,False,Automne,13.017934782608696,21.48858695652174,BLEU
2019-10-13,True,False,Automne,15.052197802197805,23.30054644808743,BLEU
2019-10-14,False,False,Automne,14.00382513661202,22.577049180327872,BLEU
2019-10-15,False,False,Automne,11.752222222222224,18.0,BLEU
2019-10-16,False,False,Automne,10.20949720670391,18.365,BLEU
2019-10-17,False,False,Automne,11.789944134078214,18.42793296089385,BLEU
2019-10-18,False,False,Automne,12.100549450549453,17.673224043715845,BLEU
2019-10-19,True,False,Automne,12.508196721311476,18.025683060109287,BLEU
2019-10-20,True,False,Automne,12.421195652173912,17.45136612021858,BLEU
2019-10-21,False,False,Automne,10.623497267759562,16.108695652173914,BLEU
2019-10-22,False,False,Automne,9.407692307692308,15.913661202185793,BLEU
2019-10-23,False,False,Automne,11.846408839779004,17.46120218579235,BLEU
2019-10-24,False,False,Automne,11.630769230769232,17.70824175824176,BLEU
2019-10-25,False,False,Automne,10.820765027322404,18.75573770491804,BLEU
2019-10-26,True,False,Automne,10.15505617977528,21.17796610169492,BLEU
2019-10-27,True,False,Automne,9.870810810810813,18.43709677419355,BLEU
2019-10-28,False,False,Automne,9.951612903225806,15.651612903225804,BLEU
2019-10-29,False,False,Automne,10.287978142076502,15.936612021857924,BLEU
2019-10-30,False,False,Automne,10.28641304347826,15.549189189189187,BLEU
2019-10-31,False,False,Automne,10.844262295081966,15.260989010989013,BLEU
2019-11-01,False,True,Automne,11.03425414364641,16.67888888888889,BLEU
2019-11-02,True,False,Automne,11.781460674157303,16.560893854748603,BLEU
2019-11-03,True,False,Automne,10.635057471264368,14.743428571428572,BLEU
2019-11-04,False,False,Automne,9.845251396648043,15.32,BLEU
2019-11-05,False,False,Automne,8.473626373626374,13.529508196721313,BLEU
2019-11-06,False,False,Automne,8.098876404494382,13.080337078651686,BLEU
2019-11-07,False,False,Automne,5.970078740157481,11.707086614173228,BLEU
2019-11-08,False,False,Automne,4.636065573770492,10.82391304347826,BLEU
2019-11-09,True,False,Automne,4.016756756756757,11.12554347826087,BLEU
2019-11-10,True,False,Automne,4.149180327868852,10.37032967032967,BLEU
2019-11-11,False,True,Automne,4.514754098360656,10.855737704918033,BLEU
2019-11-12,False,False,Automne,4.625274725274725,11.004371584699454,BLEU
2019-11-13,False,False,Automne,3.808196721311475,10.496174863387978,BLEU
2019-11-14,False,False,Automne,3.346994535519125,8.605434782608697,BLANC
2019-11-15,False,False,Automne,2.481967213114754,7.952173913043478,BLANC
2019-11-16,True,False,Automne,2.948369565217391,8.925,BLEU
2019-11-17,True,False,Automne,3.135135135135135,8.621081081081082,BLEU
2019-11-18,False,False,Automne,3.179891304347826,8.959016393442623,BLANC
2019-11-19,False,False,Automne,2.7744565217391304,9.677717391304348,BLANC
2019-11-20,False,False,Automne,1.6275675675675676,9.616304347826087,BLANC
2019-11-21,False,False,Automne,3.3868131868131868,11.021311475409837,BLANC
2019-11-22,False,False,Automne,5.487222222222223,12.796666666666669,BLEU
2019-11-23,True,False,Automne,7.946285714285714,12.627118644067796,BLEU
2019-11-24,True,False,Automne,6.114754098360656,11.733516483516484,BLEU
2019-11-25,False,False,Automne,6.984444444444445,13.33756906077348,BLEU
2019-11-26,False,False,Automne,8.303804347826087,14.498360655737704,BLEU
2019-11-27,False,False,Automne,9.648618784530388,13.96888888888889,BLEU
2019-11-28,False,False,Automne,9.41584699453552,13.190217391304348,BLEU
2019-11-29,False,False,Automne,6.867032967032967,12.775956284153006,BLEU
2019-11-30,True,False,Automne,4.391304347826087,10.41304347826087,BLEU
2019-12-01,True,False,Automne,5.075135135135135,9.365217391304348,BLEU
2019-12-02,False,False,Automne,2.947282608695652,8.852459016393443,BLANC
2019-12-03,False,False,Automne,1.2978142076502732,7.8478260869565215,BLANC
2019-12-04,False,False,Automne,0.3939560439560439,7.841758241758242,ROUGE
2019-12-05,False,False,Automne,1.0413043478260868,8.107065217391305,ROUGE
2019-12-06,False,False,Automne,2.4557377049180324,11.163186813186812,BLANC
2019-12-07,True,False,Automne,6.679459459459459,12.376756756756755,BLEU
2019-12-08,True,False,Automne,7.074456521739131,13.205978260869566,BLEU
2019-12-09,False,False,Automne,6.043406593406594,11.308196721311475,BLEU
2019-12-10,False,False,Automne,2.0586956521739133,10.03879781420765,BLANC
2019-12-11,False,False,Automne,3.340983606557377,8.866847826086957,BLANC
2019-12-12,False,False,Automne,3.910869565217392,9.622826086956522,BLEU
2019-12-13,False,False,Automne,6.540331491712707,11.535,BLEU
2019-12-14,True,False,Automne,7.842541436464089,13.43756906077348,BLEU
2019-12-15,True,False,Automne,7.706010928961748,13.50327868852459,BLEU
2019-12-16,False,False,Automne,8.40054347826087,13.081420765027325,BLEU
2019-12-17,False,False,Automne,9.40989010989011,14.67513812154696,BLEU
2019-12-18,False,False,Automne,7.575409836065574,14.240437158469945,BLEU
2019-12-19,False,False,Automne,9.684065934065934,15.008791208791209,BLEU
2019-12-20,False,False,Automne,7.997252747252747,13.926923076923076,BLEU
2019-12-21,True,False,Hiver,7.14535519125683,12.528260869565216,BLEU
2019-12-22,True,False,Hiver,7.915,11.878453038674031,BLEU
2019-12-23,False,False,Hiver,7.460555555555556,11.633333333333333,BLEU
2019-12-24,False,False,Hiver,7.709729729729729,13.931891891891892,BLEU
2019-12-25,False,True,Hiver,5.21912568306011,12.494021739130435,BLEU
2019-12-26,False,False,Hiver,3.9967391304347823,11.844808743169398,BLEU
2019-12-27,False,False,Hiver,6.830769230769231,11.850819672131149,BLEU
2019-12-28,True,False,Hiver,3.9371584699453552,10.270108695652176,BLEU
2019-12-29,True,False,Hiver,1.2291891891891893,8.166847826086956,BLEU
2019-12-30,False,False,Hiver,0.4418478260869565,9.43879781420765,BLANC
2019-12-31,False,False,Hiver,0.6086956521739131,8.636612021857923,BLANC
2020-01-01,False,True,Hiver,2.276086956521739,8.227173913043478,BLANC
2020-01-02,False,False,Hiver,3.439459459459459,9.833695652173914,BLANC
2020-01-03,False,False,Hiver,5.083152173913043,11.256216216216217,BLANC
2020-01-04,True,False,Hiver,3.95027027027027,10.52972972972973,BLANC
2020-01-05,True,False,Hiver,2.675,9.38162162162162,BLEU
2020-01-06,False,False,Hiver,0.7934782608695652,10.390710382513662,ROUGE
2020-01-07,False,False,Hiver,4.402162162162162,11.14,ROUGE
2020-01-08,False,False,Hiver,6.825,12.691803278688525,BLANC
2020-01-09,False,False,Hiver,5.623626373626373,13.38688524590164,BLEU
2020-01-10,False,False,Hiver,5.240437158469946,11.047282608695651,BLANC
2020-01-11,True,False,Hiver,2.9795620437956205,10.056521739130435,BLEU
2020-01-12,True,False,Hiver,2.2169398907103823,10.520218579234973,BLEU
2020-01-13,False,False,Hiver,3.3775362318840583,10.82462686567164,BLANC
2020-01-14,False,False,Hiver,5.893478260869566,12.833879781420764,BLEU
2020-01-15,False,False,Hiver,5.872131147540983,13.278688524590164,BLANC
2020-01-16,False,False,Hiver,4.5200000000000005,13.831351351351351,BLEU
2020-01-17,False,False,Hiver,4.638251366120218,11.159782608695652,BLANC
2020-01-18,True,False,Hiver,2.278688524590164,9.372432432432433,BLANC
2020-01-19,True,False,Hiver,1.5870270270270272,7.675675675675675,BLEU
2020-01-20,False,False,Hiver,1.4962162162162165,7.18,ROUGE
2020-01-21,False,False,Hiver,0.9489247311827956,7.964516129032258,ROUGE
2020-01-22,False,False,Hiver,1.3464864864864865,8.223783783783784,ROUGE
2020-01-23,False,False,Hiver,2.429189189189189,8.101630434782608,ROUGE
2020-01-24,False,False,Hiver,2.0416216216216214,9.392972972972974,ROUGE
2020-01-25,True,False,Hiver,2.4686486486486485,10.437837837837838,BLANC
2020-01-26,True,False,Hiver,3.6875,10.914754098360657,BLEU
2020-01-27,False,False,Hiver,5.2254054054054055,10.335326086956522,BLANC
2020-01-28,False,False,Hiver,5.138586956521739,10.77391304347826,BLANC
2020-01-29,False,False,Hiver,5.311413043478261,11.36162162162162,ROUGE
2020-01-30,False,False,Hiver,5.130645161290323,12.984239130434782,BLEU
2020-01-31,False,False,Hiver,9.356756756756758,14.667027027027029,BLEU
2020-02-01,True,False,Hiver,7.869613259668509,14.242307692307692,BLEU
2020-02-02,True,False,Hiver,9.215,15.825824175824176,BLEU
2020-02-03,False,False,Hiver,9.375977653631285,16.739106145251398,BLEU
2020-02-04,False,False,Hiver,5.871584699453552,13.165591397849465,BLANC
2020-02-05,False,False,Hiver,3.496216216216216,10.669729729729733,ROUGE
2020-02-06,False,False,Hiver,0.696236559139785,11.017297297297295,ROUGE
2020-02-07,False,False,Hiver,1.4326203208556147,12.358602150537632,BLANC
2020-02-08,True,False,Hiver,4.4,12.366304347826087,BLEU
2020-02-09,True,False,Hiver,5.670930232558139,13.857558139534884,BLEU
2020-02-10,False,False,Hiver,8.405464480874317,14.634782608695652,BLEU
2020-02-11,False,False,Hiver,6.801621621621622,12.091397849462366,BLEU
2020-02-12,False,False,Hiver,4.212432432432432,11.33081081081081,BLANC
2020-02-13,False,False,Hiver,4.092934782608696,12.494021739130435,BLEU
2020-02-14,False,False,Hiver,6.1530054644808745,13.253551912568309,BLANC
2020-02-15,True,False,Hiver,4.582795698924731,14.734054054054056,BLEU
2020-02-16,True,False,Hiver,7.895675675675676,16.27204301075269,BLEU
2020-02-17,False,False,Hiver,6.948108108108109,12.913978494623656,BLEU
2020-02-18,False,False,Hiver,4.663043478260869,11.66467391304348,BLANC
2020-02-19,False,False,Hiver,5.23027027027027,11.503783783783785,ROUGE
2020-02-20,False,False,Hiver,4.227567567567568,13.538709677419352,BLANC
2020-02-21,False,False,Hiver,3.3383783783783785,12.260326086956525,BLANC
2020-02-22,True,False,Hiver,3.310215053763441,14.355135135135134,BLEU
2020-02-23,True,False,Hiver,6.484408602150537,15.454054054054057,BLEU
2020-02-24,False,False,Hiver,7.073513513513513,15.497837837837835,BLEU
2020-02-25,False,False,Hiver,5.334054054054054,12.746236559139788,BLEU
2020-02-26,False,False,Hiver,3.867027027027027,9.566666666666666,BLANC
2020-02-27,False,False,Hiver,3.323913043478261,11.456521739130435,BLANC
2020-02-28,False,False,Hiver,2.7535519125683057,12.364285714285716,BLEU
2020-02-29,True,False,Hiver,5.950273224043716,13.452173913043476,BLEU
2020-03-01,True,False,Hiver,5.455801104972376,12.22596685082873,BLEU
2020-03-02,False,False,Hiver,4.775138121546961,10.303314917127071,ROUGE
2020-03-03,False,False,Hiver,3.446448087431694,9.47554347826087,ROUGE
2020-03-04,False,False,Hiver,3.430810810810811,11.151351351351352,ROUGE
2020-03-05,False,False,Hiver,5.426229508196721,12.201092896174863,ROUGE
2020-03-06,False,False,Hiver,4.574456521739131,10.155135135135136,ROUGE
2020-03-07,True,False,Hiver,3.7841530054644807,11.637158469945357,BLEU
2020-03-08,True,False,Hiver,4.648633879781421,13.093956043956045,BLEU
2020-03-09,False,False,Hiver,5.549726775956285,11.649726775956283,BLANC
2020-03-10,False,False,Hiver,6.7668478260869565,13.465760869565216,BLEU
2020-03-11,False,False,Hiver,9.533727810650888,16.57396449704142,BLEU
2020-03-12,False,False,Hiver,6.970108695652174,14.535135135135135,BLEU
2020-03-13,False,False,Hiver,4.966901408450704,13.108965517241378,BLANC
2020-03-14,True,False,Hiver,4.696503496503497,13.229166666666666,BLEU
2020-03-15,True,False,Hiver,4.741847826086956,15.756521739130434,BLEU
2020-03-16,False,False,Hiver,6.286486486486487,13.863783783783784,BLANC
2020-03-17,False,False,Hiver,6.7250000000000005,15.97945945945946,BLANC
2020-03-18,False,False,Hiver,5.747311827956989,18.15837837837838,BLEU
2020-03-19,False,False,Hiver,6.176881720430108,18.96935483870968,BLEU
2020-03-20,False,False,Hiver,6.91236559139785,17.19516129032258,BLEU
2020-03-21,True,False,Printemps,6.445405405405406,14.251075268817203,BLEU
2020-03-22,True,False,Printemps,5.715217391304347,13.568279569892471,BLEU
2020-03-23,False,False,Printemps,4.477837837837837,14.14054054054054,BLEU
2020-03-24,False,False,Printemps,2.882795698924732,13.464516129032258,BLEU
2020-03-25,False,False,Printemps,1.2064864864864866,12.5625,BLEU
2020-03-26,False,False,Printemps,1.6755555555555557,10.986033519553072,BLANC
2020-03-27,False,False,Printemps,2.3581521739130435,13.640217391304349,BLANC
2020-03-28,True,False,Printemps,4.07891891891892,16.031891891891892,BLEU
2020-03-29,True,False,Printemps,4.67445652173913,11.977297297297298,BLEU
2020-03-30,False,False,Printemps,2.750543478260869,9.602162162162164,BLANC
2020-03-31,False,False,Printemps,2.6778378378378376,12.774054054054051,BLANC
2020-04-01,False,False,Printemps,2.607608695652174,13.470491803278687,BLEU
2020-04-02,False,False,Printemps,2.2587912087912088,13.36174863387978,BLEU
2020-04-03,False,False,Printemps,3.733513513513514,14.53494623655914,BLEU
2020-04-04,True,False,Printemps,2.978804347826088,18.01195652173913,BLEU
2020-04-05,True,False,Printemps,5.516939890710383,20.52950819672132,BLEU
2020-04-06,False,False,Printemps,7.426630434782608,18.36358695652174,BLEU
2020-04-07,False,False,Printemps,7.583516483516484,20.44972375690608,BLEU
2020-04-08,False,False,Printemps,7.830769230769231,21.542857142857144,BLEU
2020-04-09,False,False,Printemps,7.399999999999999,22.820108695652173,BLEU
2020-04-10,False,False,Printemps,8.091803278688525,23.10054347826087,BLEU
2020-04-11,True,False,Printemps,8.183152173913044,22.780978260869563,BLEU
2020-04-12,True,False,Printemps,7.871978021978022,21.4414364640884,BLEU
2020-04-13,False,True,Printemps,7.833695652173914,18.17771739130435,BLEU
2020-04-14,False,False,Printemps,5.9625,16.935519125683058,BLEU
2020-04-15,False,False,Printemps,5.204371584699453,20.32934782608696,BLEU
2020-04-16,False,False,Printemps,9.030434782608696,21.37282608695652,BLEU
2020-04-17,False,False,Printemps,8.975135135135135,21.062162162162164,BLEU
2020-04-18,True,False,Printemps,9.616483516483516,20.337158469945354,BLEU
2020-04-19,True,False,Printemps,10.0224043715847,17.50989010989011,BLEU
2020-04-20,False,False,Printemps,10.339673913043478,17.762295081967213,BLEU
2020-04-21,False,False,Printemps,10.548633879781422,17.708743169398907,BLEU
2020-04-22,False,False,Printemps,9.80327868852459,19.22349726775956,BLEU
2020-04-23,False,False,Printemps,9.465573770491805,21.391803278688524,BLEU
2020-04-24,False,False,Printemps,9.280874316939892,21.54262295081968,BLEU
2020-04-25,True,False,Printemps,9.104419889502765,20.245303867403315,BLEU
2020-04-26,True,False,Printemps,8.707650273224044,19.86830601092896,BLEU
2020-04-27,False,False,Printemps,8.207608695652175,19.85,BLEU
2020-04-28,False,False,Printemps,8.78743169398907,17.118478260869566,BLEU
2020-04-29,False,False,Printemps,8.149726775956285,17.333333333333332,BLEU
2020-04-30,False,False,Printemps,7.877717391304348,16.105978260869566,BLEU
2020-05-01,False,True,Printemps,8.148888888888889,16.573076923076925,BLEU
2020-05-02,True,False,Printemps,10.564606741573034,17.682681564245808,BLEU
2020-05-03,True,False,Printemps,10.77403314917127,20.232967032967032,BLEU
2020-05-04,False,False,Printemps,10.624175824175824,22.20054945054945,BLEU
2020-05-05,False,False,Printemps,10.590055248618784,19.76222222222222,BLEU
2020-05-06,False,False,Printemps,10.712021857923498,21.15543478260869,BLEU
2020-05-07,False,False,Printemps,9.327322404371586,22.98351648351648,BLEU
2020-05-08,False,True,Printemps,10.998342541436465,23.37458563535912,BLEU
2020-05-09,True,False,Printemps,10.608839779005525,22.374175824175826,BLEU
2020-05-10,True,False,Printemps,11.174301675977654,20.17055555555556,BLEU
2020-05-11,False,False,Printemps,7.530386740331492,16.024725274725274,BLEU
2020-05-12,False,False,Printemps,6.937704918032787,15.104371584699454,BLEU
2020-05-13,False,False,Printemps,7.521195652173914,15.720108695652174,BLEU
2020-05-14,False,False,Printemps,8.13901098901099,16.343169398907104,BLEU
2020-05-15,False,False,Printemps,8.680434782608696,17.654098360655738,BLEU
2020-05-16,True,False,Printemps,8.026923076923078,19.312637362637364,BLEU
2020-05-17,True,False,Printemps,8.512087912087912,20.37967032967033,BLEU
2020-05-18,False,False,Printemps,9.012777777777778,22.627222222222223,BLEU
2020-05-19,False,False,Printemps,10.315384615384616,23.41648351648352,BLEU
2020-05-20,False,False,Printemps,11.48435754189944,25.96592178770949,BLEU
2020-05-21,False,True,Printemps,13.474863387978145,26.80928961748634,BLEU
2020-05-22,False,False,Printemps,14.007692307692308,25.10273224043716,BLEU
2020-05-23,True,False,Printemps,10.355434782608697,20.83891891891892,BLEU
2020-05-24,True,False,Printemps,9.318032786885244,20.775956284153004,BLEU
2020-05-25,False,False,Printemps,10.372,23.23977272727273,BLEU
2020-05-26,False,False,Printemps,11.81098901098901,24.584615384615383,BLEU
2020-05-27,False,False,Printemps,12.125136612021858,24.812568306010927,BLEU
2020-05-28,False,False,Printemps,12.068306010928962,24.815217391304348,BLEU
2020-05-29,False,False,Printemps,11.821857923497268,24.202185792349727,BLEU
2020-05-30,True,False,Printemps,11.292857142857144,24.17845303867404,BLEU
2020-05-31,True,False,Printemps,12.004419889502763,24.335,BLEU
2020-06-01,False,True,Printemps,12.070165745856352,25.101666666666667,BLEU
2020-06-02,False,False,Printemps,12.927868852459016,26.31043956043956,BLANC
2020-06-03,False,False,Printemps,11.137640449438202,24.20223463687151,BLANC
2020-06-04,False,False,Printemps,10.351123595505618,18.81284916201117,BLEU
2020-06-05,False,False,Printemps,11.55,18.314594594594595,BLEU
2020-06-06,True,False,Printemps,11.214754098360658,19.50054347826087,BLEU
2020-06-07,True,False,Printemps,9.503243243243242,18.96918918918919,BLEU
2020-06-08,False,False,Printemps,9.554098360655738,19.39453551912568,BLANC
2020-06-09,False,False,Printemps,10.031147540983609,18.763934426229508,BLANC
2020-06-10,False,False,Printemps,9.7,18.960109289617485,BLEU
2020-06-11,False,False,Printemps,10.020218579234973,19.836612021857924,BLEU
2020-06-12,False,False,Printemps,10.498342541436465,20.53038674033149,BLEU
2020-06-13,True,False,Printemps,10.502234636871508,21.24494382022472,BLEU
2020-06-14,True,False,Printemps,11.938674033149171,21.88055555555556,BLEU
2020-06-15,False,False,Printemps,12.227868852459016,21.9655737704918,BLEU
2020-06-16,False,False,Printemps,11.116201117318436,21.614444444444445,BLEU
2020-06-17,False,False,Printemps,10.849171270718232,20.76961325966851,BLEU
2020-06-18,False,False,Printemps,10.382872928176797,20.9989010989011,BLEU
2020-06-19,False,False,Printemps,11.852197802197802,21.772131147540986,BLEU
2020-06-20,True,False,Printemps,12.68688524590164,23.575956284153005,BLEU
2020-06-21,True,False,Été,13.195628415300549,23.59175824175824,BLEU
2020-06-22,False,False,Été,14.233152173913044,24.842076502732244,BLEU
2020-06-23,False,False,Été,13.753296703296703,28.63516483516484,BLEU
2020-06-24,False,False,Été,15.94475138121547,30.445,BLEU
2020-06-25,False,False,Été,15.69060773480663,30.05164835164835,BLEU
2020-06-26,False,False,Été,15.22967032967033,26.8327868852459,BLEU
2020-06-27,True,False,Été,15.43551912568306,25.284239130434784,BLEU
2020-06-28,True,False,Été,15.526373626373628,23.99071038251366,BLEU
2020-06-29,False,False,Été,15.445901639344262,23.569565217391304,BLEU
2020-06-30,False,False,Été,14.264864864864863,24.67891891891892,BLEU
2020-07-01,False,False,Été,14.895604395604396,24.87912087912088,BLEU
2020-07-02,False,False,Été,15.7989010989011,23.17267759562841,BLEU
2020-07-03,False,False,Été,13.453591160220991,22.98011049723757,BLEU
2020-07-04,True,False,Été,13.561878453038672,24.232596685082875,BLEU
2020-07-05,True,False,Été,16.430726256983238,25.92888888888889,BLEU
2020-07-06,False,False,Été,14.91123595505618,23.65865921787709,BLEU
2020-07-07,False,False,Été,11.771666666666668,24.67666666666667,BLEU
2020-07-08,False,False,Été,13.11722222222222,26.877777777777776,BLEU
2020-07-09,False,False,Été,15.093956043956045,28.90327868852459,BLEU
2020-07-10,False,False,Été,16.107692307692307,25.471584699453555,BLEU
2020-07-11,True,False,Été,14.141436464088397,24.70662983425414,BLEU
2020-07-12,True,False,Été,12.906593406593409,26.33571428571429,BLEU
2020-07-13,False,False,Été,13.915,26.88839779005525,BLEU
2020-07-14,False,True,Été,14.048633879781422,25.01092896174864,BLEU
2020-07-15,False,False,Été,14.775977653631283,22.356983240223464,BLEU
2020-07-16,False,False,Été,15.496195652173911,22.192349726775955,BLEU
2020-07-17,False,False,Été,15.686187845303866,24.40384615384616,BLEU
2020-07-18,True,False,Été,14.3,27.051977401129943,BLEU
2020-07-19,True,False,Été,14.050828729281768,28.65027624309392,BLEU
2020-07-20,False,False,Été,15.438333333333334,27.957222222222224,BLEU
2020-07-21,False,False,Été,15.506010928961748,27.724175824175827,BLEU
2020-07-22,False,False,Été,14.938202247191011,27.84692737430168,BLEU
2020-07-23,False,False,Été,14.997765363128492,28.163483146067417,BLEU
2020-07-24,False,False,Été,16.706629834254144,26.83093922651933,BLEU
2020-07-25,True,False,Été,15.392896174863388,26.749180327868853,BLEU
2020-07-26,True,False,Été,16.286813186813188,26.517486338797813,BLEU
2020-07-27,False,False,Été,15.297222222222222,30.35,BLEU
2020-07-28,False,False,Été,17.436666666666667,26.61160220994475,BLEU
2020-07-29,False,False,Été,15.040437158469944,27.823497267759564,BLEU
2020-07-30,False,False,Été,15.571666666666667,33.026815642458104,BLEU
2020-07-31,False,False,Été,18.61381215469613,34.13989071038252,BLEU
2020-08-01,True,False,Été,17.34689265536723,29.545251396648048,BLEU
2020-08-02,True,False,Été,16.913483146067414,25.565555555555555,BLEU
2020-08-03,False,False,Été,14.824309392265192,23.749723756906075,BLEU
2020-08-04,False,False,Été,12.70655737704918,24.765573770491805,BLEU
2020-08-05,False,False,Été,12.881420765027324,28.6431693989071,BLEU
2020-08-06,False,False,Été,14.59672131147541,31.749180327868853,BLEU
2020-08-07,False,False,Été,16.68032786885246,33.823626373626375,BLEU
2020-08-08,True,False,Été,17.825136612021858,33.10928961748634,BLEU
2020-08-09,True,False,Été,17.48633879781421,33.261413043478264,BLEU
2020-08-10,False,False,Été,17.80388888888889,31.834254143646408,BLEU
2020-08-11,False,False,Été,18.60220994475138,32.45580110497237,BLEU
2020-08-12,False,False,Été,17.956043956043956,31.16923076923077,BLEU
2020-08-13,False,False,Été,18.751685393258427,27.28932584269663,BLEU
2020-08-14,False,False,Été,17.220441988950277,26.676923076923075,BLEU
2020-08-15,True,True,Été,15.828961748633878,28.44945652173913,BLEU
2020-08-16,True,False,Été,13.799441340782122,26.329050279329607,BLEU
2020-08-17,False,False,Été,14.864285714285716,25.51475409836065,BLEU
2020-08-18,False,False,Été,16.095604395604397,26.873076923076923,BLEU
2020-08-19,False,False,Été,15.994505494505496,28.0912087912088,BLEU
2020-08-20,False,False,Été,18.68360655737705,30.80978260869565,BLEU
2020-08-21,False,False,Été,18.76630434782609,28.89728260869565,BLEU
2020-08-22,True,False,Été,16.798360655737703,26.243715846994537,BLEU
2020-08-23,True,False,Été,16.165745856353592,24.31049723756906,BLEU
2020-08-24,False,False,Été,14.313661202185791,24.45409836065574,BLEU
2020-08-25,False,False,Été,14.298245614035087,27.696610169491525,BLEU
2020-08-26,False,False,Été,16.708426966292134,26.155865921787708,BLEU
2020-08-27,False,False,Été,14.39782608695652,27.08626373626373,BLEU
2020-08-28,False,False,Été,12.577348066298342,22.915300546448087,BLEU
2020-08-29,True,False,Été,12.070108695652175,20.434239130434783,BLEU
2020-08-30,True,False,Été,11.213259668508286,20.11823204419889,BLEU
2020-08-31,False,False,Été,11.93901098901099,21.33169398907104,BLEU
2020-09-01,False,False,Été,11.547540983606556,22.421857923497267,BLEU
2020-09-02,False,False,Été,10.975956284153003,23.37540983606557,BLEU
2020-09-03,False,False,Été,12.866847826086955,25.54371584699453,BLEU
2020-09-04,False,False,Été,13.963186813186814,27.48901098901099,BLEU
2020-09-05,True,False,Été,14.320879120879122,24.31967213114754,BLEU
2020-09-06,True,False,Été,13.007608695652175,21.75027027027027,BLEU
2020-09-07,False,False,Été,11.177717391304348,22.808152173913044,BLEU
2020-09-08,False,False,Été,12.289729729729729,25.587567567567568,BLEU
2020-09-09,False,False,Été,13.770555555555555,25.83204419889503,BLEU
2020-09-10,False,False,Été,15.165405405405403,25.29076086956522,BLEU
2020-09-11,False,False,Été,14.101648351648352,25.935714285714287,BLEU
2020-09-12,True,False,Été,13.31098901098901,26.49668508287293,BLEU
2020-09-13,True,False,Été,13.192307692307692,29.038121546961325,BLEU
2020-09-14,False,False,Été,15.23224043715847,31.49673913043478,BLEU
2020-09-15,False,False,Été,16.916847826086954,29.83879781420765,BLEU
2020-09-16,False,False,Été,15.52032967032967,29.30054945054945,BLEU
2020-09-17,False,False,Été,16.330601092896174,28.18260869565217,BLEU
2020-09-18,False,False,Été,14.795108695652177,27.51467391304348,BLEU
2020-09-19,True,False,Été,13.997826086956522,25.878804347826087,BLEU
2020-09-20,True,False,Été,13.519337016574584,24.50494505494505,BLEU
2020-09-21,False,False,Automne,12.729120879120876,24.059116022099445,BLEU
2020-09-22,False,False,Automne,12.149726775956283,22.80218579234973,BLEU
2020-09-23,False,False,Automne,13.046448087431694,22.988524590163934,BLEU
2020-09-24,False,False,Automne,10.659016393442622,19.884153005464483,BLEU
2020-09-25,False,False,Automne,8.70655737704918,15.919565217391304,BLEU
2020-09-26,True,False,Automne,8.190163934426229,14.572131147540984,BLEU
2020-09-27,True,False,Automne,7.830601092896175,14.155737704918034,BLEU
2020-09-28,False,False,Automne,9.604395604395604,16.733149171270718,BLEU
2020-09-29,False,False,Automne,10.746153846153844,18.785792349726776,BLEU
2020-09-30,False,False,Automne,10.705494505494508,20.10441988950276,BLEU
2020-10-01,False,False,Automne,9.683425414364642,17.73076923076923,BLEU
2020-10-02,False,False,Automne,8.259668508287293,16.104371584699454,BLEU
2020-10-03,True,False,Automne,7.431111111111111,15.323204419889503,BLEU
2020-10-04,True,False,Automne,8.391011235955055,15.63820224719101,BLEU
2020-10-05,False,False,Automne,8.959217877094972,15.850837988826816,BLEU
2020-10-06,False,False,Automne,10.882222222222222,16.865,BLEU
2020-10-07,False,False,Automne,11.38121546961326,17.742076502732242,BLEU
2020-10-08,False,False,Automne,11.51043956043956,19.578021978021976,BLEU
2020-10-09,False,False,Automne,10.602747252747251,18.35300546448088,BLEU
2020-10-10,True,False,Automne,9.0375,16.26141304347826,BLEU
