Date,Consommation,tmin,tmax,weekend,jour_ferie,saison,Type de jour TEMPO,Year,Month,Day,Weekday,BLANC,BLEU,ROUGE,saison_Hiver,saison_Printemps,saison_Été,Type de jour TEMPO_BLEU,Type de jour TEMPO_ROUGE
2021-10-16,47333.5625,7.188405797101449,17.89082125603865,1,0,Automne,BLEU,2021,10,16,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-17,45733.5,6.646376811594203,18.536231884057973,1,0,Automne,BLEU,2021,10,17,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-18,51491.91666666666,8.209661835748793,19.364734299516908,0,0,Automne,BLEU,2021,10,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-19,50346.4375,12.014009661835749,21.585024154589373,0,0,Automne,BLEU,2021,10,19,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-20,50051.9375,12.801932367149758,20.17101449275362,0,0,Automne,BLEU,2021,10,20,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-21,50680.10416666666,10.023188405797102,17.51304347826087,0,0,Automne,BLEU,2021,10,21,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-22,52415.270833333336,6.953140096618357,15.517874396135264,0,0,Automne,BLEU,2021,10,22,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-23,48177.6875,6.197101449275362,15.90048309178744,1,0,Automne,BLEU,2021,10,23,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-24,47252.79166666666,4.969565217391304,17.67487922705314,1,0,Automne,BLEU,2021,10,24,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-25,53146.10416666666,7.522222222222222,17.24685990338164,0,0,Automne,BLEU,2021,10,25,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-26,53481.66666666666,8.845893719806762,17.159420289855074,0,0,Automne,BLEU,2021,10,26,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-27,53551.375,7.78840579710145,17.502898550724638,0,0,Automne,BLEU,2021,10,27,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-28,53622.125,7.497101449275362,18.51014492753623,0,0,Automne,BLEU,2021,10,28,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-29,52477.66666666666,10.304347826086955,17.356521739130436,0,0,Automne,BLEU,2021,10,29,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-30,47438.75,11.030434782608696,16.492270531400965,1,0,Automne,BLEU,2021,10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-31,44693.583333333336,10.909178743961352,18.01304347826087,1,0,Automne,BLEU,2021,10,31,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-01,46962.54166666666,8.978743961352656,15.213526570048309,0,1,Automne,BLEU,2021,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-02,54885.85416666666,7.604830917874397,13.912077294685991,0,0,Automne,BLEU,2021,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-03,57616.79166666666,6.452173913043477,12.444444444444445,0,0,Automne,BLEU,2021,11,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-04,60214.04166666666,5.290338164251208,11.654589371980675,0,0,Automne,BLEU,2021,11,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-05,60357.958333333336,5.104347826086956,11.871980676328503,0,0,Automne,BLEU,2021,11,5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-06,56932.583333333336,3.6739130434782608,12.084541062801932,1,0,Automne,BLEU,2021,11,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-07,53840.125,5.590821256038647,12.948309178743962,1,0,Automne,BLEU,2021,11,7,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-08,59935.10416666666,6.132367149758455,13.071497584541063,0,0,Automne,BLEU,2021,11,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-09,62258.16666666666,4.620772946859903,12.660869565217393,0,0,Automne,BLEU,2021,11,9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-10,63660.66666666666,4.299516908212561,12.316425120772946,0,0,Automne,BLEU,2021,11,10,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-11,57117.10416666666,5.4850241545893725,13.528502415458938,0,1,Automne,BLEU,2021,11,11,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-12,59400.75,5.3473429951690825,13.741545893719806,0,0,Automne,BLEU,2021,11,12,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-13,53852.125,8.345893719806762,13.707246376811597,1,0,Automne,BLEU,2021,11,13,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-14,51359.47916666666,8.804347826086957,12.978260869565217,1,0,Automne,BLEU,2021,11,14,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-15,60512.208333333336,7.574396135265701,11.25072463768116,0,0,Automne,BLEU,2021,11,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-16,62529.520833333336,7.255072463768116,10.916425120772946,0,0,Automne,BLEU,2021,11,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-17,62447.04166666666,6.881159420289856,11.680193236714976,0,0,Automne,BLEU,2021,11,17,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-18,62799.6875,5.4227053140096615,12.763768115942028,0,0,Automne,BLEU,2021,11,18,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-19,62471.375,4.892270531400967,12.83671497584541,0,0,Automne,BLEU,2021,11,19,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-20,58228.3125,4.671497584541063,11.515458937198067,1,0,Automne,BLEU,2021,11,20,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-21,57245.66666666666,5.076811594202899,10.3,1,0,Automne,BLEU,2021,11,21,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-22,65678.4375,5.101449275362318,9.951690821256038,0,0,Automne,BLEU,2021,11,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-23,68042.95833333333,3.738647342995169,10.446859903381643,0,0,Automne,BLANC,2021,11,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24,68604.08333333333,4.033333333333333,9.38792270531401,0,0,Automne,BLANC,2021,11,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25,69264.875,3.768115942028986,8.58937198067633,0,0,Automne,BLANC,2021,11,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,69582.04166666667,3.3227053140096614,8.3743961352657,0,0,Automne,BLANC,2021,11,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27,65342.895833333336,3.1120772946859905,7.732367149758454,1,0,Automne,BLEU,2021,11,27,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-28,65299.625,2.373429951690821,6.483091787439614,1,0,Automne,BLEU,2021,11,28,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-29,73493.6875,1.2328502415458935,6.636231884057971,0,0,Automne,ROUGE,2021,11,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-11-30,74693.89583333333,1.4840579710144928,9.1,0,0,Automne,BLANC,2021,11,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,70091.41666666667,4.182608695652173,10.958937198067632,0,0,Automne,BLANC,2021,12,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-02,71654.125,2.7526570048309176,8.17584541062802,0,0,Automne,BLANC,2021,12,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,73564.75,1.1985507246376812,9.19951690821256,0,0,Automne,BLANC,2021,12,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04,63056.97916666666,4.665217391304347,11.691787439613526,1,0,Automne,BLEU,2021,12,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-05,63549.10416666666,3.590338164251208,8.032850241545894,1,0,Automne,BLEU,2021,12,5,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-06,70529.9375,3.697101449275362,8.821739130434782,0,0,Automne,BLANC,2021,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-07,71473.47916666667,3.5792270531400967,9.953623188405798,0,0,Automne,BLANC,2021,12,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-08,71589.95833333333,3.504830917874396,8.643961352657005,0,0,Automne,BLANC,2021,12,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-09,73340.10416666667,2.388405797101449,8.620289855072464,0,0,Automne,BLANC,2021,12,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-10,72196.04166666667,3.870531400966184,8.916425120772947,0,0,Automne,BLEU,2021,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-11,66461.375,3.27536231884058,8.921256038647343,1,0,Automne,BLANC,2021,12,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-12,62012.833333333336,4.56280193236715,10.842995169082126,1,0,Automne,BLEU,2021,12,12,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-13,67740.77083333333,4.308212560386473,10.903864734299516,0,0,Automne,ROUGE,2021,12,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-14,70145.97916666667,3.385990338164251,9.960386473429953,0,0,Automne,ROUGE,2021,12,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-15,70198.14583333333,3.822705314009661,9.62367149758454,0,0,Automne,ROUGE,2021,12,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-16,69858.25,3.590821256038647,10.0768115942029,0,0,Automne,BLANC,2021,12,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,69650.875,2.948792270531401,10.27777777777778,0,0,Automne,BLANC,2021,12,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,65189.8125,2.2666666666666666,10.020772946859903,1,0,Automne,BLEU,2021,12,18,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-19,64627.6875,2.2280193236714974,8.168115942028985,1,0,Automne,BLEU,2021,12,19,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-12-20,72395.6875,1.6067632850241549,7.011594202898551,0,0,Automne,ROUGE,2021,12,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-21,75110.79166666667,-0.5067632850241546,6.980193236714976,0,0,Hiver,ROUGE,2021,12,21,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-12-22,77162.5625,-0.3777777777777777,6.50096618357488,0,0,Hiver,ROUGE,2021,12,22,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-12-23,71305.25,2.1004830917874395,11.294202898550726,0,0,Hiver,BLEU,2021,12,23,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-24,61406.75,6.734782608695652,11.548309178743962,0,0,Hiver,BLEU,2021,12,24,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-25,53687.520833333336,6.299516908212561,11.756038647342995,1,1,Hiver,BLEU,2021,12,25,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-26,53843.54166666666,6.271014492753623,11.986956521739131,1,0,Hiver,BLEU,2021,12,26,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-27,57965.958333333336,6.478743961352657,12.353140096618358,0,0,Hiver,BLEU,2021,12,27,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-28,57700.958333333336,8.32415458937198,13.418357487922703,0,0,Hiver,BLEU,2021,12,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-29,55535.35416666666,9.805797101449276,15.335265700483092,0,0,Hiver,BLEU,2021,12,29,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-30,52834.520833333336,9.745410628019323,15.991304347826086,0,0,Hiver,BLEU,2021,12,30,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-12-31,53373.85416666666,6.992753623188406,15.141062801932366,0,0,Hiver,BLEU,2021,12,31,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-01,50392.72916666666,6.285024154589372,14.606763285024154,1,1,Hiver,BLEU,2022,1,1,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-02,52312.520833333336,7.156038647342995,13.470531400966184,1,0,Hiver,BLEU,2022,1,2,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-03,59529.72916666666,7.523188405797101,13.393236714975846,0,0,Hiver,BLEU,2022,1,3,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-04,62207.875,5.922222222222223,12.896618357487922,0,0,Hiver,BLEU,2022,1,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-05,68334.75,2.557487922705314,8.594202898550725,0,0,Hiver,BLANC,2022,1,5,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-06,72562.97916666667,0.806280193236715,7.228019323671498,0,0,Hiver,ROUGE,2022,1,6,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-07,72429.95833333333,1.6294685990338165,8.304830917874396,0,0,Hiver,BLANC,2022,1,7,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-08,65133.5625,4.251690821256039,9.77536231884058,1,0,Hiver,BLEU,2022,1,8,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-09,62454.833333333336,5.032367149758454,9.168599033816426,1,0,Hiver,BLEU,2022,1,9,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-10,69600.5625,4.009178743961352,8.280676328502414,0,0,Hiver,ROUGE,2022,1,10,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-11,72614.89583333333,1.9734299516908207,7.83623188405797,0,0,Hiver,ROUGE,2022,1,11,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-12,75118.41666666667,0.7884057971014492,7.068599033816425,0,0,Hiver,ROUGE,2022,1,12,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-13,76408.97916666667,-0.2628019323671497,7.045410628019324,0,0,Hiver,ROUGE,2022,1,13,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-14,77287.1875,-1.1555555555555554,8.332850241545895,0,0,Hiver,ROUGE,2022,1,14,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-15,72874.52083333333,-1.2463768115942029,7.589371980676328,1,0,Hiver,BLANC,2022,1,15,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-16,70711.47916666667,-0.3835748792270532,7.739130434782608,1,0,Hiver,BLEU,2022,1,16,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-17,74668.0,1.529951690821256,8.169082125603865,0,0,Hiver,ROUGE,2022,1,17,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-18,75098.77083333333,1.1120772946859905,7.892270531400967,0,0,Hiver,ROUGE,2022,1,18,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-19,74978.35416666667,1.8608695652173912,7.902898550724638,0,0,Hiver,ROUGE,2022,1,19,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-20,73797.45833333333,2.7743961352657003,8.090821256038646,0,0,Hiver,ROUGE,2022,1,20,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-21,75236.16666666667,1.0845410628019323,6.919323671497584,0,0,Hiver,ROUGE,2022,1,21,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-22,70402.58333333333,0.463768115942029,7.3125603864734305,1,0,Hiver,BLANC,2022,1,22,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-23,67432.5,0.8739130434782609,7.83719806763285,1,0,Hiver,BLEU,2022,1,23,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-24,74803.60416666667,-0.3067632850241545,8.754106280193236,0,0,Hiver,ROUGE,2022,1,24,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-25,77764.47916666667,-0.8570048309178744,7.510628019323672,0,0,Hiver,ROUGE,2022,1,25,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-26,78374.14583333333,-0.3608695652173913,7.029951690821256,0,0,Hiver,ROUGE,2022,1,26,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-27,77493.14583333333,0.3410628019323671,7.830917874396135,0,0,Hiver,ROUGE,2022,1,27,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-01-28,74330.8125,2.1903381642512074,8.322705314009662,0,0,Hiver,BLANC,2022,1,28,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-01-29,67133.35416666667,3.527536231884058,9.040096618357488,1,0,Hiver,BLEU,2022,1,29,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-30,62109.125,3.797584541062802,10.17584541062802,1,0,Hiver,BLEU,2022,1,30,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-01-31,69934.64583333333,3.731400966183575,9.705797101449274,0,0,Hiver,BLANC,2022,1,31,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-01,71869.20833333333,3.1130434782608694,9.828502415458937,0,0,Hiver,BLEU,2022,2,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-02,67294.6875,6.806763285024155,11.528985507246375,0,0,Hiver,BLANC,2022,2,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-03,67597.27083333333,4.690821256038648,11.078743961352655,0,0,Hiver,BLANC,2022,2,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-04,66507.0625,4.82512077294686,11.210144927536232,0,0,Hiver,BLEU,2022,2,4,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-05,62094.625,2.7256038647343,10.820289855072463,1,0,Hiver,BLEU,2022,2,5,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-06,61556.770833333336,3.732367149758454,11.093719806763286,1,0,Hiver,BLEU,2022,2,6,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-07,64835.270833333336,4.722705314009662,11.643478260869564,0,0,Hiver,BLANC,2022,2,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-08,66519.89583333333,2.93768115942029,12.448309178743962,0,0,Hiver,BLANC,2022,2,8,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-09,66171.25,2.482608695652174,13.093719806763286,0,0,Hiver,BLANC,2022,2,9,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-10,65813.16666666667,3.768599033816425,12.29951690821256,0,0,Hiver,BLANC,2022,2,10,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-11,66653.89583333333,2.0792270531400967,10.446859903381643,0,0,Hiver,BLANC,2022,2,11,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-12,64375.54166666666,0.2444444444444444,10.354106280193236,1,0,Hiver,BLEU,2022,2,12,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-13,60824.5625,2.4009661835748792,12.942995169082124,1,0,Hiver,BLEU,2022,2,13,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-14,64606.395833333336,5.48743961352657,11.288405797101449,0,0,Hiver,BLEU,2022,2,14,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-15,66966.6875,4.648792270531401,10.604830917874397,0,0,Hiver,BLEU,2022,2,15,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-16,65238.0625,7.504830917874396,13.081642512077297,0,0,Hiver,BLEU,2022,2,16,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-17,60878.458333333336,9.108212560386471,14.74734299516908,0,0,Hiver,BLEU,2022,2,17,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-18,60036.9375,6.414009661835749,14.784541062801932,0,0,Hiver,BLEU,2022,2,18,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-19,58491.29166666666,4.21352657004831,11.209178743961354,1,0,Hiver,BLEU,2022,2,19,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-20,56233.85416666666,6.072463768115942,12.892270531400966,1,0,Hiver,BLEU,2022,2,20,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-21,63398.79166666666,6.638647342995169,11.87487922705314,0,0,Hiver,BLEU,2022,2,21,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-22,63797.0625,6.122705314009663,12.847826086956522,0,0,Hiver,BLEU,2022,2,22,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-23,62211.97916666666,4.621256038647343,13.680676328502416,0,0,Hiver,BLANC,2022,2,23,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-24,63187.125,4.585024154589372,12.545410628019324,0,0,Hiver,BLEU,2022,2,24,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-25,64652.1875,2.890338164251208,11.018357487922708,0,0,Hiver,BLANC,2022,2,25,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-26,60716.833333333336,0.8710144927536232,11.484541062801933,1,0,Hiver,BLEU,2022,2,26,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-27,59249.41666666666,0.893719806763285,12.306763285024154,1,0,Hiver,BLEU,2022,2,27,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-02-28,64028.16666666666,1.535265700483092,13.601932367149756,0,0,Hiver,BLANC,2022,2,28,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-01,63931.895833333336,2.7908212560386474,13.070531400966184,0,0,Hiver,BLANC,2022,3,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-02,63114.833333333336,4.488405797101449,12.172946859903382,0,0,Hiver,BLANC,2022,3,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-03,61699.395833333336,4.819806763285024,13.3256038647343,0,0,Hiver,BLANC,2022,3,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-04,61523.833333333336,4.498067632850241,12.141062801932366,0,0,Hiver,BLEU,2022,3,4,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-05,58380.29166666666,2.929951690821256,10.492753623188406,1,0,Hiver,BLEU,2022,3,5,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-06,58364.6875,1.4541062801932367,9.467632850241548,1,0,Hiver,BLEU,2022,3,6,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-07,67208.5,-0.3835748792270531,9.33768115942029,0,0,Hiver,BLANC,2022,3,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-08,67176.79166666667,0.7859903381642511,12.443961352657006,0,0,Hiver,BLANC,2022,3,8,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-09,63536.54166666666,3.2241545893719805,14.104830917874397,0,0,Hiver,BLEU,2022,3,9,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-10,61007.875,4.501449275362319,14.505797101449277,0,0,Hiver,BLEU,2022,3,10,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-11,60574.520833333336,5.706763285024154,13.628502415458938,0,0,Hiver,BLEU,2022,3,11,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-12,55827.54166666666,6.918357487922705,12.203381642512078,1,0,Hiver,BLEU,2022,3,12,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-13,54727.583333333336,5.8995169082125605,11.739613526570048,1,0,Hiver,BLEU,2022,3,13,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-14,60229.97916666666,4.755555555555556,14.091787439613526,0,0,Hiver,BLEU,2022,3,14,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-15,58920.875,8.610628019323672,14.930917874396137,0,0,Hiver,BLEU,2022,3,15,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-16,58166.625,8.239613526570048,14.820289855072463,0,0,Hiver,BLEU,2022,3,16,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-17,59260.9375,7.224154589371981,13.01352657004831,0,0,Hiver,BLEU,2022,3,17,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-18,59853.1875,6.131400966183575,13.854106280193236,0,0,Hiver,BLEU,2022,3,18,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-19,53634.520833333336,6.402415458937198,15.1512077294686,1,0,Hiver,BLEU,2022,3,19,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-20,51263.375,5.400966183574879,14.07632850241546,1,0,Hiver,BLEU,2022,3,20,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-03-21,55368.020833333336,6.278743961352657,16.293719806763285,0,0,Printemps,BLEU,2022,3,21,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-22,55409.6875,5.263285024154589,16.146376811594205,0,0,Printemps,BLEU,2022,3,22,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-23,55607.770833333336,3.919806763285024,16.671014492753624,0,0,Printemps,BLEU,2022,3,23,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-24,55060.708333333336,3.526570048309179,18.03816425120773,0,0,Printemps,BLEU,2022,3,24,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-25,53140.91666666666,4.877777777777778,18.21352657004831,0,0,Printemps,BLEU,2022,3,25,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-26,47547.9375,5.465217391304348,18.416908212560383,1,0,Printemps,BLEU,2022,3,26,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-27,44993.020833333336,6.281159420289855,19.466183574879228,1,0,Printemps,BLEU,2022,3,27,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
