time,tmin,tmax
2021-09-15,16.589855072463767,23.26328502415459
2021-09-16,15.01256038647343,22.30772946859903
2021-09-17,13.67584541062802,23.295169082125607
2021-09-18,13.379227053140097,22.58840579710145
2021-09-19,13.256521739130434,20.16473429951691
2021-09-20,13.085990338164253,19.771014492753622
2021-09-21,12.308695652173913,20.443478260869565
2021-09-22,10.969565217391304,21.8207729468599
2021-09-23,10.768599033816425,22.62415458937198
2021-09-24,11.98937198067633,23.21014492753623
2021-09-25,12.816425120772946,23.78454106280193
2021-09-26,14.579710144927537,22.48743961352657
2021-09-27,13.24975845410628,21.644444444444442
2021-09-28,11.406763285024153,20.29806763285024
2021-09-29,11.685024154589373,19.48840579710145
2021-09-30,8.620289855072464,19.02463768115942
2021-10-01,9.485990338164251,20.005314009661838
2021-10-02,12.069565217391304,21.03478260869565
2021-10-03,12.251207729468598,20.142028985507245
2021-10-04,10.73671497584541,17.97729468599034
2021-10-05,10.604347826086956,17.3487922705314
2021-10-06,10.176328502415458,17.36183574879227
2021-10-07,9.203864734299517,18.199516908212562
2021-10-08,9.03816425120773,18.883574879227055
2021-10-09,9.076328502415459,18.467149758454106
2021-10-10,8.663768115942029,18.030434782608697
2021-10-11,7.928985507246376,17.693236714975846
2021-10-12,7.4227053140096615,16.905314009661836
2021-10-13,7.740096618357488,16.53526570048309
2021-10-14,5.571497584541063,17.480676328502415
2021-10-15,6.114975845410628,18.053623188405798
2021-10-16,7.188405797101449,17.89082125603865
2021-10-17,6.646376811594203,18.536231884057973
2021-10-18,8.209661835748793,19.364734299516908
2021-10-19,12.014009661835749,21.585024154589373
2021-10-20,12.801932367149758,20.17101449275362
2021-10-21,10.023188405797102,17.51304347826087
2021-10-22,6.953140096618357,15.517874396135264
2021-10-23,6.197101449275362,15.90048309178744
2021-10-24,4.969565217391304,17.67487922705314
2021-10-25,7.522222222222222,17.24685990338164
2021-10-26,8.845893719806762,17.159420289855074
2021-10-27,7.78840579710145,17.502898550724638
2021-10-28,7.4971014492753625,18.51014492753623
2021-10-29,10.304347826086957,17.356521739130436
2021-10-30,11.030434782608696,16.492270531400965
2021-10-31,10.909178743961352,18.01304347826087
2021-11-01,8.978743961352656,15.213526570048309
2021-11-02,7.604830917874397,13.912077294685991
2021-11-03,6.452173913043477,12.444444444444445
2021-11-04,5.2903381642512075,11.654589371980677
2021-11-05,5.104347826086956,11.871980676328503
2021-11-06,3.6739130434782608,12.084541062801932
2021-11-07,5.590821256038647,12.948309178743962
